app_id,name,release_date,price_usd,discount_pct,is_discounted,is_free,review_score_pct,total_reviews,estimated_owners,peak_24h_players,steam_official_genres,steam_tags,steam_store_features,steam_developer,steam_publisher,steam_supported_os,steam_interface_languages,steam_subtitle_languages,steam_audio_languages,steam_minimum_ram_gb,steam_minimum_storage_gb,steam_metacritic_score,steam_dlc_count,steam_age_rating_system,steam_age_rating_value
1562430,DREDGE,2023-03-30,9.99,60,1,0,98,43759,1312770,517,"[""Adventure"", ""RPG""]","[""Exploration"", ""Fishing"", ""Lovecraftian"", ""Open World"", ""Adventure"", ""Inventory Management"", ""Mystery"", ""Atmospheric"", ""Psychological Horror"", ""Horror"", ""Singleplayer"", ""RPG"", ""Simulation"", ""Stylized"", ""Survival Horror"", ""Indie"", ""Story Rich"", ""Sailing"", ""Psychological"", ""3D""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""Steam Cloud"", ""Family Sharing""]","[""Black Salt Games""]","[""Team17""]","[""Windows"", ""Mac""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese"", ""Portuguese - Brazil"", ""Polish""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese"", ""Portuguese - Brazil"", ""Polish""]",[],4.0,2.0,,5.0,USK,12
311210,Call of Duty®: Black Ops III,2015-11-05,59.99,0,0,0,89,150665,4519950,5414,"[""Action"", ""Adventure""]","[""Multiplayer"", ""Zombies"", ""FPS"", ""Shooter"", ""Action"", ""First-Person"", ""Singleplayer"", ""Co-op"", ""Futuristic"", ""Hero Shooter"", ""Robots"", ""Sci-fi"", ""Gore"", ""Great Soundtrack"", ""Story Rich"", ""Atmospheric"", ""Parkour"", ""Split Screen"", ""Quick-Time Events"", ""Simulation""]","[""Single-player"", ""Multi-player"", ""Co-op"", ""Shared/Split Screen"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""Steam Workshop"", ""Valve Anti-Cheat enabled"", ""Steam Leaderboards"", ""Remote Play on Phone"", ""Remote Play on Tablet"", ""Remote Play on TV"", ""Remote Play Together"", ""Family Sharing""]","[""Treyarch"", ""Aspyr (Mac)""]","[""Activision"", ""Aspyr (Mac)""]","[""Windows"", ""Mac""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Simplified Chinese"", ""Traditional Chinese"", ""Japanese"", ""Polish"", ""Portuguese - Brazil"", ""Russian""]","[""English"", ""Simplified Chinese"", ""Traditional Chinese"", ""Japanese"", ""Polish""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Portuguese - Brazil"", ""Russian""]",6.0,100.0,73.0,10.0,ESRB,Mature 17+
2963800,DrainSim,2026-03-03,13.49,10,1,0,92,582,17460,0,"[""Casual"", ""Indie"", ""Simulation"", ""Early Access""]","[""Early Access"", ""Simulation"", ""Casual"", ""Relaxing"", ""First-Person"", ""Sandbox"", ""Physics"", ""3D"", ""Underwater"", ""Realistic"", ""Immersive Sim"", ""Singleplayer"", ""Linear"", ""Nature"", ""Atmospheric"", ""Colorful"", ""Funny"", ""Cozy"", ""Story Rich"", ""Wholesome""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""Steam Cloud"", ""Family Sharing""]","[""CodePeas""]","[""CodePeas""]","[""Windows""]","[""English"", ""German"", ""Japanese"", ""Czech"", ""Hungarian"", ""French"", ""Spanish - Spain"", ""Dutch"", ""Polish"", ""Russian"", ""Ukrainian"", ""Portuguese - Brazil"", ""Swedish"", ""Simplified Chinese""]","[""English"", ""German"", ""Japanese"", ""Czech"", ""Hungarian"", ""French"", ""Spanish - Spain"", ""Dutch"", ""Polish"", ""Russian"", ""Ukrainian"", ""Portuguese - Brazil"", ""Swedish"", ""Simplified Chinese""]","[""English""]",8.0,10.0,,0.0,DEJUS,l
1693980,Dead Space,2023-01-27,8.99,85,1,0,88,55057,1651710,313,"[""Action"", ""Adventure""]","[""Horror"", ""Third-Person Shooter"", ""Survival Horror"", ""Space"", ""Sci-fi"", ""Singleplayer"", ""Psychological Horror"", ""Shooter"", ""Action-Adventure"", ""Atmospheric"", ""Gore"", ""Third Person"", ""Action"", ""Remake"", ""Aliens"", ""Survival"", ""Dark"", ""Violent"", ""Adventure"", ""Combat""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Cloud"", ""HDR available"", ""Family Sharing""]","[""Motive""]","[""Electronic Arts""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Traditional Chinese"", ""Portuguese - Brazil""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Traditional Chinese"", ""Portuguese - Brazil""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Polish"", ""Simplified Chinese""]",16.0,50.0,87.0,1.0,ESRB,Mature 17+
489830,The Elder Scrolls V: Skyrim Special Edition,2016-10-27,39.99,0,0,0,95,207540,6226200,25085,"[""RPG""]","[""Open World"", ""RPG"", ""Adventure"", ""Fantasy"", ""Singleplayer"", ""Character Customization"", ""Moddable"", ""Dragons"", ""Story Rich"", ""Magic"", ""First-Person"", ""Action"", ""Atmospheric"", ""Great Soundtrack"", ""Third Person"", ""Stealth"", ""Classic"", ""Remake"", ""Female Protagonist"", ""Walking Simulator""]","[""Single-player"", ""Steam Achievements"", ""Partial Controller Support"", ""Steam Cloud"", ""Remote Play on Phone"", ""Remote Play on Tablet"", ""Family Sharing""]","[""Bethesda Game Studios""]","[""Bethesda Softworks""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Polish"", ""Traditional Chinese"", ""Russian"", ""Japanese""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Polish"", ""Traditional Chinese"", ""Russian"", ""Japanese""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Polish"", ""Russian"", ""Japanese""]",8.0,12.0,74.0,2.0,ESRB,Mature 17+
1172620,Sea of Thieves: 2025 Edition,2020-06-03,39.99,0,0,0,79,316861,9505830,5437,"[""Action"", ""Adventure""]","[""Multiplayer"", ""Open World"", ""Adventure"", ""Pirates"", ""Co-op"", ""Online Co-Op"", ""PvP"", ""Sailing"", ""Action"", ""First-Person"", ""Exploration"", ""Naval"", ""PvE"", ""Funny"", ""Massively Multiplayer"", ""FPS"", ""Atmospheric"", ""Singleplayer"", ""Great Soundtrack"", ""Swordplay""]","[""Multi-player"", ""PvP"", ""Online PvP"", ""Co-op"", ""Online Co-op"", ""Cross-Platform Multiplayer"", ""Steam Achievements"", ""Steam Trading Cards"", ""In-App Purchases"", ""Partial Controller Support"", ""Remote Play on Phone"", ""Remote Play on Tablet"", ""Family Sharing""]","[""Rare Ltd""]","[""Xbox Game Studios""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Traditional Chinese"", ""Korean"", ""Polish"", ""Japanese"", ""Turkish"", ""Thai""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Traditional Chinese"", ""Korean"", ""Polish"", ""Japanese"", ""Turkish"", ""Thai""]","[""English""]",8.0,100.0,,6.0,ESRB,Teen
1085660,Destiny 2,2019-10-01,0.0,0,0,1,54,133686,4010580,24619,"[""Action"", ""Adventure"", ""Free To Play""]","[""Free to Play"", ""Open World"", ""Looter Shooter"", ""Multiplayer"", ""MMORPG"", ""FPS"", ""Co-op"", ""PvE"", ""PvP"", ""Shooter"", ""Loot"", ""Massively Multiplayer"", ""First-Person"", ""Sci-fi"", ""Action"", ""Adventure"", ""Space"", ""Lore-Rich"", ""Atmospheric"", ""Competitive""]","[""Single-player"", ""Multi-player"", ""PvP"", ""Online PvP"", ""Co-op"", ""Online Co-op"", ""Steam Achievements"", ""In-App Purchases"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Partial Controller Support"", ""Family Sharing""]","[""Bungie""]","[""Bungie""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Traditional Chinese""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Traditional Chinese""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America""]",6.0,105.0,83.0,12.0,ESRB,Teen
2139460,Once Human,2024-07-09,0.0,0,0,1,84,0,0,0,"[""Action"", ""Adventure"", ""RPG"", ""Simulation"", ""Strategy"", ""Free To Play""]","[""Free to Play"", ""Survival"", ""Multiplayer"", ""Open World Survival Craft"", ""Co-op"", ""Open World"", ""Base Building"", ""Post-apocalyptic"", ""Adventure"", ""Horror"", ""Massively Multiplayer"", ""Third Person"", ""Online Co-Op"", ""Shooter"", ""Singleplayer"", ""PvP"", ""RPG"", ""Action-Adventure"", ""Simulation"", ""MMORPG""]","[""Multi-player"", ""MMO"", ""PvP"", ""Online PvP"", ""Co-op"", ""Online Co-op"", ""Full controller support"", ""Steam Trading Cards"", ""In-App Purchases"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Family Sharing""]","[""Starry Studio""]","[""Starry Studio"", ""NetEase Games""]","[""Windows""]","[""English"", ""Simplified Chinese"", ""French"", ""German"", ""Japanese"", ""Korean"", ""Traditional Chinese"", ""Portuguese - Brazil"", ""Spanish - Latin America"", ""Russian""]","[""English"", ""Simplified Chinese"", ""French"", ""German"", ""Japanese"", ""Korean"", ""Traditional Chinese"", ""Portuguese - Brazil"", ""Spanish - Latin America"", ""Russian""]","[""English"", ""Simplified Chinese""]",8.0,100.0,,2.0,DEJUS,l
2073620,Arena Breakout: Infinite,2025-09-15,0.0,0,0,1,0,0,0,0,"[""Action"", ""Adventure"", ""Massively Multiplayer"", ""RPG"", ""Strategy"", ""Free To Play""]","[""Free to Play"", ""Extraction Shooter"", ""Multiplayer"", ""FPS"", ""Realistic"", ""Gun Customization"", ""Shooter"", ""First-Person"", ""Tactical"", ""Heist"", ""Resource Management"", ""Survival"", ""MOBA"", ""Tactical RPG"", ""Action"", ""War"", ""Sniper"", ""3D"", ""Noir"", ""Adventure""]","[""Multi-player"", ""MMO"", ""PvP"", ""Online PvP"", ""Co-op"", ""Online Co-op"", ""Steam Achievements"", ""Steam Trading Cards"", ""In-App Purchases"", ""Family Sharing""]","[""Morefun Studios""]","[""Morefun Studios""]","[""Windows""]","[""English"", ""Traditional Chinese"", ""German"", ""Russian"", ""Japanese"", ""Portuguese - Brazil"", ""Spanish - Latin America"", ""Simplified Chinese"", ""French""]",[],"[""English"", ""Traditional Chinese"", ""Simplified Chinese""]",12.0,70.0,,0.0,ESRB,Mature 17+
2479810,Gray Zone Warfare,2024-04-30,39.99,0,0,0,78,58634,1759020,7543,"[""Action"", ""Massively Multiplayer"", ""Simulation"", ""Early Access""]","[""FPS"", ""Tactical"", ""Realistic"", ""Extraction Shooter"", ""Simulation"", ""Open World"", ""Military"", ""Shooter"", ""PvE"", ""Action"", ""Competitive"", ""Gun Customization"", ""Multiplayer"", ""PvP"", ""Modern"", ""Online Co-Op"", ""Survival"", ""War"", ""Massively Multiplayer"", ""Early Access""]","[""Multi-player"", ""MMO"", ""PvP"", ""Online PvP"", ""Co-op"", ""Online Co-op""]","[""MADFINGER Games, a.s.""]","[""MADFINGER Games, a.s.""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Czech"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Simplified Chinese"", ""Turkish""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Czech"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Simplified Chinese"", ""Turkish""]","[""English""]",16.0,40.0,,0.0,DEJUS,16
1771300,Kingdom Come: Deliverance II,2025-02-04,59.99,0,0,0,90,127435,3823050,7073,"[""Action"", ""Adventure"", ""RPG""]","[""RPG"", ""Medieval"", ""Open World"", ""Singleplayer"", ""Story Rich"", ""First-Person"", ""Realistic"", ""Adventure"", ""Action"", ""Historical"", ""Swordplay"", ""Combat"", ""Political"", ""Immersive"", ""Choices Matter"", ""Atmospheric"", ""Alternate History"", ""Action-Adventure"", ""3D"", ""LGBTQ+""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Cloud"", ""Family Sharing""]","[""Warhorse Studios""]","[""Deep Silver""]","[""Windows""]","[""English"", ""Italian"", ""French"", ""German"", ""Spanish - Spain"", ""Czech"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Simplified Chinese"", ""Traditional Chinese"", ""Turkish"", ""Russian"", ""Ukrainian""]","[""English"", ""Italian"", ""French"", ""German"", ""Spanish - Spain"", ""Czech"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Simplified Chinese"", ""Traditional Chinese"", ""Turkish"", ""Russian"", ""Ukrainian""]","[""English"", ""French"", ""German"", ""Spanish - Spain"", ""Czech"", ""Japanese""]",16.0,100.0,89.0,10.0,ESRB,Mature 17+
2537590,Microsoft Flight Simulator 2024,2024-11-19,69.99,0,0,0,74,18004,540120,1622,"[""Simulation""]","[""Simulation"", ""Flight"", ""Realistic"", ""VR"", ""Multiplayer"", ""Hobby Sim"", ""Singleplayer"", ""Atmospheric"", ""Sandbox"", ""Exploration"", ""Family Friendly"", ""Open World"", ""Nature"", ""Relaxing"", ""Nonlinear"", ""Immersive Sim"", ""Physics"", ""Character Customization"", ""Colorful"", ""Psychological Horror""]","[""Single-player"", ""Multi-player"", ""Cross-Platform Multiplayer"", ""Steam Achievements"", ""In-App Purchases"", ""Partial Controller Support"", ""HDR available"", ""Family Sharing""]","[""Asobo Studio""]","[""Xbox Game Studios""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Dutch"", ""Finnish"", ""Japanese"", ""Korean"", ""Norwegian"", ""Polish"", ""Portuguese - Brazil"", ""Portuguese - Portugal"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Swedish"", ""Turkish""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Dutch"", ""Finnish"", ""Japanese"", ""Korean"", ""Norwegian"", ""Polish"", ""Portuguese - Brazil"", ""Portuguese - Portugal"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Swedish"", ""Turkish""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Dutch"", ""Finnish"", ""Japanese"", ""Korean"", ""Norwegian"", ""Polish"", ""Portuguese - Brazil"", ""Portuguese - Portugal"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Swedish"", ""Turkish""]",16.0,50.0,,1.0,ESRB,Everyone
